Time,Steel Center,Steel Surface,Copper Surface,Copper Center,P 5,P 6,P 7,P 8,P 9,P 10
158.515,30.294991,30.069952,29.838923,29.815836,,,,,,
158.872,30.288588,30.055853,29.83568,29.805803,,,,,,
159.233,30.301395,30.066856,29.845333,29.824511,,,,,,
159.583,30.296768,30.059965,29.848169,29.808334,,,,,,
159.942,30.295252,30.07089,29.837147,29.821981,,,,,,
160.291,30.289232,30.068939,29.839495,29.816635,,,,,,
160.657,30.292164,30.057169,29.840166,29.813232,,,,,,
161.022,30.27397,30.06204,29.841646,29.808147,,,,,,
161.399,30.286112,30.053377,29.851763,29.812607,,,,,,
161.765,30.286423,30.060701,29.845963,29.81473,,,,,,
162.126,30.276754,30.058041,29.84647,29.805729,,,,,,
162.489,30.272297,30.051092,29.844725,29.810322,,,,,,
162.84,30.269358,30.045437,29.835445,29.805569,,,,,,
163.205,30.279819,30.04957,29.831205,29.810835,,,,,,
163.566,30.267467,30.052595,29.832876,29.810469,,,,,,
163.93,30.267216,30.042162,29.83647,29.805914,,,,,,
164.279,30.270975,30.049091,29.841591,29.801981,,,,,,
164.63,30.274452,30.04352,29.830812,29.809988,,,,,,
164.989,30.260283,30.038168,29.831795,29.799881,,,,,,
165.35,30.269499,30.048971,29.840567,29.802088,,,,,,
165.71,30.260141,30.044815,29.836407,29.79793,,,,,,
166.07,30.250925,30.040569,29.828312,29.80862,,,,,,
166.433,30.262793,30.043394,29.829554,29.808731,,,,,,
166.781,30.260666,30.034252,29.833536,29.800262,,,,,,
167.135,30.251076,30.037554,29.838875,29.806055,,,,,,
167.494,30.254633,30.032063,29.838589,29.815727,,,,,,
167.859,30.24407,30.030771,29.836617,29.808325,,,,,,
168.208,30.249643,30.040646,29.836988,29.806887,,,,,,
168.573,30.257587,30.042032,29.834303,29.807594,,,,,,
168.938,30.238365,30.030495,29.825703,29.797861,,,,,,
169.304,30.235809,30.029068,29.830614,29.795755,,,,,,
169.659,30.228077,30.034681,29.82378,29.788469,,,,,,
170.019,30.236675,30.033781,29.833744,29.796396,,,,,,
170.369,30.239494,30.026419,29.827284,29.799217,,,,,,
170.727,30.232655,30.026136,29.838772,29.80233,,,,,,
171.092,30.239052,30.0348,29.8325,29.795153,,,,,,
171.456,30.238068,30.026123,29.840794,29.805937,,,,,,
171.821,30.23201,30.023909,29.827488,29.795122,,,,,,
172.185,30.239607,30.017708,29.836903,29.80431,,,,,,
172.548,30.239899,30.02343,29.835157,29.801434,,,,,,
172.893,30.218737,30.021944,29.828239,29.806736,,,,,,
173.244,30.232435,30.025467,29.831989,29.800301,,,,,,
173.602,30.222422,30.021105,29.833736,29.807934,,,,,,
173.962,30.21126,30.014915,29.828224,29.795856,,,,,,
174.311,30.214169,30.024612,29.821177,29.79492,,,,,,
174.676,30.215654,30.008904,29.829906,29.802519,,,,,,
175.041,30.232096,30.028746,29.83708,29.806978,,,,,,
175.405,30.217319,30.026182,29.841532,29.800112,,,,,,
175.759,30.217854,30.015177,29.835728,29.813547,,,,,,
176.118,30.213665,30.00963,29.8295,29.803698,,,,,,
176.465,30.213303,30.012661,29.830042,29.799486,,,,,,
176.83,30.218565,30.021997,29.835535,29.794794,,,,,,
177.194,30.213511,30.014904,29.833645,29.797203,,,,,,
177.558,30.205233,30.014542,29.831245,29.79752,,,,,,
177.921,30.21335,30.025604,29.838238,29.808813,,,,,,
178.268,30.209328,30.01615,29.837606,29.804335,,,,,,
178.631,30.206049,30.014229,29.841343,29.800829,,,,,,
178.995,30.205835,30.005644,29.829813,29.812384,,,,,,
179.345,30.208422,30.009586,29.834888,29.808407,,,,,,
179.704,30.213743,30.021248,29.840216,29.81962,,,,,,
180.068,30.207417,30.025324,29.83411,29.808081,,,,,,
180.418,30.192623,30.008717,29.82655,29.808668,,,,,,
180.782,30.196651,30.012066,29.836916,29.804777,,,,,,
181.147,30.19277,30.005695,29.827374,29.79727,,,,,,
181.511,30.199657,30.005344,29.823402,29.798279,,,,,,
181.862,30.214516,30.026091,29.848457,29.816092,,,,,,
182.221,30.198055,30.004419,29.820213,29.795996,,,,,,
182.571,30.187975,30.004971,29.824612,29.809673,,,,,,
182.934,30.199049,30.020575,29.834564,29.810799,,,,,,
183.295,30.199862,30.005775,29.821344,29.809347,,,,,,
183.658,30.200985,30.007805,29.835596,29.811831,,,,,,
184.022,30.204342,30.007994,29.838501,29.806362,,,,,,
184.37,30.193655,29.99934,29.829391,29.809248,,,,,,
184.729,30.194052,29.989555,29.821188,29.799232,,,,,,
185.091,30.193888,30.004097,29.836414,29.810385,,,,,,
185.44,30.191177,30.001614,29.832798,29.812428,,,,,,
185.799,30.184155,30.008615,29.838896,29.814226,,,,,,
186.162,30.177515,29.999485,29.828405,29.801018,,,,,,
186.511,30.188877,30.008137,29.841133,29.805597,,,,,,
186.873,30.183216,29.994328,29.825283,29.795404,,,,,,
187.237,30.189856,30.006626,29.836227,29.805445,,,,,,
187.601,30.173815,29.985601,29.827417,29.805689,,,,,,
187.952,30.185543,29.997335,29.840513,29.803846,,,,,,
188.312,30.178556,29.993059,29.830126,29.805229,,,,,,
188.661,30.177229,29.996935,29.837399,29.808201,,,,,,
189.024,30.178219,29.996117,29.830467,29.806927,,,,,,
189.386,30.174845,29.996359,29.832973,29.804003,,,,,,
189.749,30.172167,29.983273,29.825089,29.799511,,,,,,
190.114,30.17384,29.99264,29.829027,29.800282,,,,,,
190.461,30.172802,29.991375,29.821423,29.795847,,,,,,
190.825,30.160269,29.98653,29.819067,29.791227,,,,,,
191.186,30.179426,29.999586,29.834618,29.810852,,,,,,
191.535,30.153715,29.991287,29.822468,29.787836,,,,,,
191.895,30.160816,29.981195,29.820295,29.792227,,,,,,
192.244,30.173433,29.991102,29.8293,29.809608,,,,,,
192.609,30.166782,29.986712,29.823322,29.81291,,,,,,
192.972,30.16856,29.992109,29.83008,29.80224,,,,,,
193.336,30.158577,29.988911,29.829823,29.793156,,,,,,
193.699,30.163013,29.988823,29.824078,29.803932,,,,,,
194.048,30.168362,29.99983,29.840973,29.802721,,,,,,
194.407,30.160526,29.985657,29.828152,29.806196,,,,,,
194.757,30.157433,29.988218,29.827093,29.796083,,,,,,
195.121,30.151525,29.98344,29.82435,29.79221,,,,,,
195.487,30.164143,29.992216,29.825659,29.801893,,,,,,
195.853,30.158182,29.971319,29.822863,29.79706,,,,,,
196.202,30.152515,29.981489,29.820135,29.793652,,,,,,
196.553,30.165344,29.994322,29.836142,29.803322,,,,,,
196.911,30.158014,29.996267,29.832428,29.800966,,,,,,
197.273,30.154896,29.987944,29.838362,29.807806,,,,,,
197.623,30.152708,29.980324,29.823044,29.794525,,,,,,
197.982,30.143391,29.971909,29.817116,29.792217,,,,,,
198.332,30.142534,29.978971,29.815353,29.792265,,,,,,
198.696,30.146599,29.976929,29.816931,29.797239,,,,,,
199.057,30.149458,29.977301,29.830658,29.8001,,,,,,
199.42,30.140509,29.974682,29.817854,29.789333,,,,,,
199.785,30.140703,29.984606,29.829592,29.801073,,,,,,
200.135,30.149431,29.975012,29.826782,29.78853,,,,,,
200.494,30.132816,29.971966,29.81423,29.797255,,,,,,
200.843,30.149982,29.974882,29.82937,29.805605,,,,,,
201.207,30.141142,29.974636,29.81328,29.793362,,,,,,
201.576,30.139563,29.977356,29.824829,29.801516,,,,,,
201.941,30.14732,29.988735,29.831007,29.806561,,,,,,
202.292,30.135582,29.96998,29.823336,29.795042,,,,,,
202.643,30.13673,29.976107,29.829689,29.79619,,,,,,
203.001,30.129339,29.963509,29.816635,29.796265,,,,,,
203.361,30.141663,29.969728,29.835756,29.799541,,,,,,
203.721,30.126856,29.974148,29.822073,29.797853,,,,,,
204.083,30.136692,29.971996,29.814034,29.793436,,,,,,
204.431,30.131445,29.970142,29.821686,29.796562,,,,,,
204.796,30.128199,29.967573,29.819569,29.785389,,,,,,
205.156,30.127331,29.964441,29.812815,29.775013,,,,,,
205.518,30.127787,29.967161,29.818253,29.787468,,,,,,
205.881,30.141787,29.9737,29.818228,29.795593,,,,,,
206.227,30.136969,29.969559,29.813406,29.775606,,,,,,
206.585,30.133593,29.963919,29.826551,29.799843,,,,,,
206.95,30.123621,29.972271,29.812725,29.7833,,,,,,
207.315,30.135921,29.969189,29.830917,29.797192,,,,,,
207.679,30.115385,29.960413,29.821007,29.791357,,,,,,
208.039,30.122141,29.965813,29.812828,29.787477,,,,,,
208.385,30.125631,29.973829,29.816772,29.786217,,,,,,
208.737,30.131884,29.96945,29.819635,29.796095,,,,,,
209.096,30.124651,29.96063,29.813076,29.786594,,,,,,
209.461,30.127653,29.971552,29.814949,29.793446,,,,,,
209.825,30.121172,29.968916,29.82295,29.788094,,,,,,
210.191,30.117918,29.954575,29.812677,29.777819,,,,,,
210.554,30.113071,29.974388,29.823671,29.789267,,,,,,
210.903,30.12244,29.969053,29.815165,29.788004,,,,,,
211.255,30.119984,29.951435,29.815876,29.790751,,,,,,
211.613,30.106308,29.964003,29.82324,29.789062,,,,,,
211.975,30.121033,29.959047,29.815794,29.786594,,,,,,
212.32,30.118851,29.962748,29.811346,29.788712,,,,,,
212.679,30.120537,29.965565,29.821634,29.79221,,,,,,
213.043,30.118979,29.9631,29.812605,29.795403,,,,,,
213.407,30.122669,29.958874,29.816753,29.79208,,,,,,
213.766,30.111364,29.953222,29.815626,29.783937,,,,,,
214.127,30.112068,29.964787,29.817688,29.788488,,,,,,
214.477,30.115154,29.97308,29.815344,29.790445,,,,,,
214.828,30.120829,29.968573,29.827133,29.787069,,,,,,
215.182,30.109602,29.967978,29.814541,29.792133,,,,,,
215.542,30.112507,29.965225,29.815636,29.791416,,,,,,
215.904,30.112047,29.961372,29.810423,29.782581,,,,,,
216.268,30.117702,29.976305,29.816761,29.797974,,,,,,
216.62,30.098694,29.954803,29.811094,29.784159,,,,,,
216.983,30.114723,29.96088,29.818985,29.782091,,,,,,
217.338,30.109129,29.963657,29.818142,29.785095,,,,,,
217.697,30.118855,29.962978,29.820179,29.791431,,,,,,
218.058,30.115755,29.96508,29.821602,29.793083,,,,,,
218.403,30.111279,29.97056,29.810787,29.781134,,,,,,
218.762,30.106033,29.936575,29.817533,29.783581,,,,,,
219.127,30.110153,29.968302,29.81826,29.786798,,,,,,
219.492,30.105946,29.959116,29.820389,29.78191,,,,,,
219.857,30.109461,29.959915,29.811909,29.788368,,,,,,
220.218,30.107498,29.951164,29.821262,29.791838,,,,,,
220.566,30.0942,29.950081,29.813164,29.777851,,,,,,
220.916,30.098612,29.957211,29.809429,29.794718,,,,,,
221.272,30.10697,29.959913,29.826393,29.7938,,,,,,
221.633,30.093212,29.952488,29.80448,29.773468,,,,,,
221.995,30.098526,29.954634,29.809116,29.768826,,,,,,
222.359,30.099907,29.962353,29.81842,29.782204,,,,,,
222.708,30.108662,29.964773,29.836233,29.795944,,,,,,
223.072,30.097197,29.950365,29.822273,29.775192,,,,,,
223.425,30.105383,29.950632,29.816883,29.778629,,,,,,
223.784,30.105932,29.967247,29.821054,29.785519,,,,,,
224.148,30.090347,29.940798,29.805008,29.776035,,,,,,
224.495,30.092615,29.956417,29.817009,29.781925,,,,,,
224.858,30.110382,29.958574,29.822111,29.798119,,,,,,
225.223,30.091612,29.944324,29.808989,29.78907,,,,,,
225.587,30.097952,29.951797,29.808996,29.785681,,,,,,
225.949,30.092999,29.953405,29.813545,29.780272,,,,,,
226.309,30.111753,29.965605,29.824163,29.797003,,,,,,
226.656,30.10243,29.957184,29.825247,29.791521,,,,,,
227.006,30.092947,29.937061,29.797422,29.788822,,,,,,
227.362,30.072495,29.942173,29.797331,29.778543,,,,,,
227.722,30.091999,29.94245,29.810055,29.77565,,,,,,
228.083,30.097073,29.949787,29.812643,29.788876,,,,,,
228.448,30.092901,29.954893,29.813902,29.789228,,,,,,
228.799,30.093237,29.955229,29.816048,29.779831,,,,,,
229.163,30.100384,29.952194,29.815502,29.792189,,,,,,
229.517,30.101734,29.946077,29.81278,29.783127,,,,,,
229.878,30.08873,29.957508,29.8009,29.781887,,,,,,
230.227,30.088791,29.954174,29.805941,29.773798,,,,,,
230.591,30.090252,29.949299,29.812834,29.784992,,,,,,
230.956,30.092873,29.951244,29.817041,29.79735,,,,,,
231.319,30.086269,29.957989,29.806133,29.783045,,,,,,
231.682,30.08465,29.940529,29.814018,29.779387,,,,,,
232.039,30.074701,29.945511,29.802481,29.773054,,,,,,
232.398,30.079977,29.93676,29.81138,29.778786,,,,,,
232.745,30.09627,29.93767,29.81546,29.783319,,,,,,
233.095,30.090376,29.94603,29.804131,29.775158,,,,,,
233.453,30.086964,29.938995,29.816334,29.765631,,,,,,
233.815,30.082279,29.944946,29.814137,29.782448,,,,,,
234.178,30.079472,29.940327,29.803181,29.786655,,,,,,
234.534,30.077364,29.942743,29.810802,29.77187,,,,,,
234.894,30.08325,29.942749,29.808544,29.774818,,,,,,
235.251,30.082205,29.930614,29.817684,29.778976,,,,,,
235.598,30.076187,29.939529,29.816189,29.786991,,,,,,
235.958,30.077274,29.938581,29.80098,29.77676,,,,,,
236.307,30.079847,29.93844,29.807177,29.781147,,,,,,
236.659,30.078196,29.940861,29.809826,29.779041,,,,,,
237.022,30.079529,29.93586,29.80867,29.780149,,,,,,
237.384,30.072247,29.93853,29.801836,29.776936,,,,,,
237.745,30.086107,29.943344,29.80846,29.787409,,,,,,
238.104,30.0821,29.945219,29.809658,29.775478,,,,,,
238.465,30.084068,29.948999,29.810495,29.773827,,,,,,
238.813,30.074415,29.93391,29.803326,29.775484,,,,,,
239.163,30.08144,29.938902,29.811485,29.77776,,,,,,
239.523,30.062876,29.931419,29.803776,29.772539,,,,,,
239.887,30.084188,29.949345,29.818991,29.781416,,,,,,
240.237,30.068842,29.940783,29.804089,29.773983,,,,,,
240.601,30.065777,29.938169,29.816187,29.779066,,,,,,
240.966,30.076929,29.938236,29.80335,29.786148,,,,,,
241.331,30.072044,29.945795,29.808424,29.776281,,,,,,
241.683,30.062284,29.935581,29.801374,29.774439,,,,,,
242.042,30.074013,29.930115,29.806318,29.780062,,,,,,
242.392,30.069029,29.938932,29.815365,29.791824,,,,,,
242.743,30.06053,29.934052,29.797354,29.776756,,,,,,
243.096,30.072744,29.947628,29.801203,29.773134,,,,,,
243.459,30.072145,29.936392,29.800375,29.775476,,,,,,
243.823,30.078423,29.94471,29.811184,29.776552,,,,,,
244.187,30.061199,29.936079,29.793951,29.776974,,,,,,
244.547,30.072577,29.937956,29.802843,29.78134,,,,,,
244.896,30.063637,29.92132,29.807255,29.772621,,,,,,
245.246,30.064449,29.934126,29.806709,29.780905,,,,,,
245.604,30.059582,29.934689,29.809536,29.778072,,,,,,
245.966,30.074781,29.941971,29.822704,29.777887,,,,,,
246.314,30.056505,29.941793,29.809174,29.779068,,,,,,
246.679,30.069221,29.934149,29.804241,29.779343,,,,,,
247.042,30.069038,29.939169,29.803379,29.785271,,,,,,
247.405,30.057238,29.928722,29.805378,29.772783,,,,,,
247.761,30.062389,29.931839,29.81144,29.7673,,,,,,
248.12,30.049164,29.929472,29.799564,29.764254,,,,,,
248.467,30.06637,29.937405,29.80003,29.776035,,,,,,
248.817,30.055933,29.936016,29.801357,29.770573,,,,,,
249.173,30.075272,29.942234,29.822742,29.78381,,,,,,
249.532,30.066845,29.938786,29.806391,29.776964,,,,,,
249.89,30.060406,29.926235,29.797459,29.774595,,,,,,
250.249,30.061348,29.931023,29.8027,29.768068,,,,,,
250.596,30.059996,29.936234,29.807007,29.782787,,,,,,
250.961,30.052914,29.935259,29.802637,29.768911,,,,,,
251.312,30.051758,29.928446,29.802837,29.763678,,,,,,
251.672,30.06266,29.925774,29.796543,29.771193,,,,,,
252.037,30.069542,29.940351,29.812031,29.781927,,,,,,
252.386,30.066883,29.94018,29.811407,29.774738,,,,,,
252.752,30.070208,29.938076,29.806812,29.781914,,,,,,
253.117,30.049902,29.917086,29.795776,29.76635,,,,,,
253.482,30.053509,29.92952,29.790331,29.758413,,,,,,
253.843,30.061066,29.929836,29.80287,29.775707,,,,,,
254.205,30.054571,29.934654,29.804068,29.776905,,,,,,
254.554,30.058178,29.937357,29.811979,29.774178,,,,,,
254.905,30.055328,29.931789,29.805731,29.777437,,,,,,
255.263,30.05759,29.92025,29.801205,29.779926,,,,,,
255.625,30.057356,29.925447,29.803234,29.772676,,,,,,
255.986,30.046785,29.93207,29.802164,29.766851,,,,,,
256.345,30.053253,29.935825,29.797997,29.775362,,,,,,
256.694,30.051546,29.924387,29.792667,29.767315,,,,,,
257.058,30.058466,29.944433,29.801628,29.782389,,,,,,
257.409,30.052683,29.923035,29.795162,29.767773,,,,,,
257.769,30.062342,29.932243,29.810034,29.775402,,,,,,
258.134,30.052345,29.936501,29.80682,29.776489,,,,,,
258.483,30.048321,29.922972,29.801889,29.766579,,,,,,
258.848,30.050423,29.91489,29.804899,29.770945,,,,,,
259.212,30.055264,29.928558,29.807478,29.774883,,,,,,
259.577,30.065811,29.940693,29.809431,29.774345,,,,,,
259.932,30.047205,29.924118,29.797152,29.76931,,,,,,
260.293,30.046495,29.923861,29.795988,29.762941,,,,,,
260.642,30.055849,29.918509,29.792898,29.763699,,,,,,
260.993,30.045172,29.919144,29.796703,29.756184,,,,,,
261.351,30.058161,29.929646,29.802906,29.768047,,,,,,
261.711,30.046438,29.91362,29.793215,29.767862,,,,,,
262.072,30.055162,29.925287,29.800812,29.769348,,,,,,
262.434,30.042982,29.929171,29.791115,29.764631,,,,,,
262.783,30.063562,29.926901,29.80582,29.778206,,,,,,
263.147,30.048317,29.930435,29.7917,29.771328,,,,,,
263.496,30.054976,29.921707,29.801983,29.769388,,,,,,
263.855,30.0488,29.917114,29.796709,29.758001,,,,,,
264.205,30.045406,29.924128,29.795578,29.767962,,,,,,
264.552,30.050211,29.925993,29.802649,29.771637,,,,,,
264.911,30.049438,29.924543,29.799614,29.766338,,,,,,
265.275,30.047373,29.928358,29.797771,29.775362,,,,,,
265.638,30.061306,29.926908,29.806055,29.775043,,,,,,
265.999,30.055773,29.922504,29.797123,29.77426,,,,,,
266.359,30.06216,29.92301,29.801023,29.769787,,,,,,
266.705,30.046814,29.92712,29.804909,29.777973,,,,,,
267.055,30.039389,29.935535,29.801556,29.779146,,,,,,
267.413,30.057053,29.92469,29.799536,29.763092,,,,,,
267.775,30.048027,29.918379,29.795033,29.761984,,,,,,
268.14,30.057951,29.929209,29.81492,29.769196,,,,,,
268.507,30.058004,29.927679,29.819048,29.783285,,,,,,
268.856,30.056366,29.929434,29.79862,29.772137,,,,,,
269.221,30.053747,29.930662,29.802794,29.775404,,,,,,
269.575,30.054714,29.932533,29.801497,29.76392,,,,,,
269.933,30.050194,29.91715,29.79788,29.771849,,,,,,
270.281,30.041151,29.923719,29.793131,29.763477,,,,,,
270.631,30.049465,29.928867,29.799866,29.765007,,,,,,
270.99,30.050289,29.93965,29.806124,29.771717,,,,,,
271.355,30.060965,29.931772,29.807297,29.777191,,,,,,
271.72,30.049189,29.921576,29.801626,29.772879,,,,,,
272.085,30.057051,29.932835,29.801344,29.773729,,,,,,
272.447,30.053406,29.930773,29.802675,29.772572,,,,,,
272.795,30.047419,29.932478,29.798498,29.765223,,,,,,
273.145,30.050848,29.927988,29.80691,29.778614,,,,,,
273.502,30.050114,29.932911,29.814548,29.776522,,,,,,
273.863,30.061884,29.934048,29.813423,29.783997,,,,,,
274.211,30.047728,29.930752,29.800844,29.769154,,,,,,
274.575,30.048149,29.923479,29.795155,29.764822,,,,,,
274.939,30.057627,29.928659,29.804863,29.771589,,,,,,
275.302,30.055161,29.938639,29.801264,29.768215,,,,,,
275.657,30.05472,29.917606,29.802633,29.773661,,,,,,
276.017,30.05826,29.915714,29.798706,29.767242,,,,,,
276.364,30.054859,29.925665,29.804811,29.77878,,,,,,
276.726,30.051483,29.924099,29.794868,29.768837,,,,,,
277.089,30.052486,29.933247,29.808321,29.775499,,,,,,
277.454,30.042917,29.924807,29.802593,29.764339,,,,,,
277.819,30.043552,29.928158,29.801193,29.771088,,,,,,
278.178,30.036507,29.921112,29.785316,29.774904,,,,,,
278.538,30.031595,29.915295,29.789909,29.768179,,,,,,
278.887,30.044901,29.934259,29.804127,29.7747,,,,,,
279.238,30.0319,29.92465,29.799948,29.762146,,,,,,
279.594,30.047119,29.93331,29.805893,29.779636,,,,,,
279.955,30.034834,29.921249,29.795414,29.763496,,,,,,
280.304,30.055294,29.940355,29.806829,29.783062,,,,,,
280.668,30.044659,29.923834,29.798452,29.771063,,,,,,
281.03,30.046974,29.920719,29.786509,29.769533,,,,,,
281.39,30.037693,29.911211,29.794653,29.758888,,,,,,
281.738,30.052032,29.944107,29.808092,29.772781,,,,,,
282.098,30.049395,29.926083,29.806812,29.782141,,,,,,
282.448,30.041079,29.929758,29.786495,29.765217,,,,,,
282.799,30.042747,29.921696,29.789524,29.766434,,,,,,
283.158,30.041323,29.921629,29.798283,29.772478,,,,,,
283.52,30.040159,29.922503,29.791462,29.761808,,,,,,
283.881,30.036783,29.912336,29.7908,29.751865,,,,,,
284.243,30.051079,29.935007,29.798538,29.777033,,,,,,
284.591,30.041088,29.91913,29.79669,29.769753,,,,,,
284.956,30.050135,29.924561,29.804157,29.770432,,,,,,
285.307,30.046839,29.923752,29.797691,29.758532,,,,,,
285.667,30.047651,29.933844,29.805294,29.770435,,,,,,
286.032,30.048428,29.916742,29.800865,29.763969,,,,,,
286.381,30.058088,29.934551,29.822073,29.779972,,,,,,
286.746,30.041958,29.924753,29.799824,29.769945,,,,,,
287.111,30.040356,29.917719,29.797995,29.76721,,,,,,
287.475,30.035555,29.919706,29.791834,29.782328,,,,,,
287.825,30.046646,29.931932,29.805195,29.770561,,,,,,
288.185,30.036806,29.927521,29.804403,29.774298,,,,,,
288.535,30.034904,29.929239,29.797747,29.767868,,,,,,
288.885,30.052862,29.934982,29.801001,29.768633,,,,,,
289.244,30.044973,29.92347,29.799673,29.763229,,,,,,
289.609,30.041384,29.917843,29.79744,29.774576,,,,,,
289.971,30.041115,29.923004,29.790152,29.765932,,,,,,
290.333,30.039732,29.921848,29.793524,29.763191,,,,,,
290.696,30.05117,29.928085,29.802479,29.771015,,,,,,
291.059,30.030943,29.921204,29.789257,29.757114,,,,,,
291.412,30.041809,29.918493,29.791979,29.757118,,,,,,
291.771,30.027287,29.91053,29.797594,29.753,,,,,,
292.132,30.045628,29.928198,29.802139,29.767054,,,,,,
292.481,30.040571,29.923592,29.793457,29.759277,,,,,,
292.846,30.031227,29.912436,29.787052,29.768263,,,,,,
293.212,30.037384,29.918142,29.794117,29.773972,,,,,,
293.572,30.032436,29.924734,29.797316,29.766758,,,,,,
293.923,30.037964,29.928226,29.795828,29.763006,,,,,,
294.284,30.024763,29.920904,29.786242,29.754324,,,,,,
294.633,30.04203,29.913511,29.801933,29.772507,,,,,,
294.998,30.041759,29.912334,29.787403,29.762278,,,,,,
295.362,30.038897,29.924408,29.809664,29.768467,,,,,,
295.727,30.02317,29.923613,29.791666,29.758163,,,,,,
296.09,30.032066,29.914181,29.786533,29.760727,,,,,,
296.436,30.034828,29.914001,29.806273,29.766886,,,,,,
296.797,30.03467,29.931042,29.790043,29.772161,,,,,,
297.162,30.032486,29.911432,29.790121,29.762053,,,,,,
297.52,30.0298,29.912367,29.793095,29.754612,,,,,,
297.883,30.029959,29.920219,29.794384,29.766315,,,,,,
298.232,30.032808,29.920128,29.797913,29.765545,,,,,,
298.598,30.035778,29.925362,29.800207,29.769875,,,,,,
298.963,30.025873,29.91387,29.78441,29.759964,,,,,,
299.327,30.033178,29.922762,29.793531,29.765463,,,,,,
299.717,30.033159,29.917084,29.796228,29.76318,,,,,,
300.081,30.040092,29.919041,29.800674,29.77487,,,,,,
300.445,30.030676,29.913242,29.792837,29.761827,,,,,,
300.795,30.04216,29.928576,29.798668,29.77739,,,,,,
301.16,30.031769,29.925198,29.798685,29.774466,,,,,,
301.511,30.024137,29.911907,29.787882,29.758453,,,,,,
301.88,30.027536,29.925716,29.803505,29.770229,,,,,,
302.228,30.048138,29.927313,29.806911,29.773865,,,,,,
302.587,30.036543,29.933142,29.789427,29.761585,,,,,,
302.95,30.031143,29.903753,29.789003,29.763426,,,,,,
303.314,30.039526,29.91938,29.789696,29.779509,,,,,,
303.678,30.02247,29.918386,29.796173,29.771952,,,,,,
304.039,30.025578,29.91991,29.788868,29.757631,,,,,,
304.399,30.035826,29.918844,29.787125,29.760187,,,,,,
304.747,30.053703,29.936049,29.803654,29.771963,,,,,,
305.097,30.036703,29.921988,29.803848,29.761972,,,,,,
305.458,30.033682,29.923717,29.798336,29.759628,,,,,,
305.825,30.037699,29.930677,29.799639,29.779945,,,,,,
306.189,30.029604,29.913074,29.795839,29.754189,,,,,,
306.554,30.011906,29.909857,29.774284,29.752554,,,,,,
306.903,30.030983,29.921923,29.805595,29.763039,,,,,,
307.268,30.038101,29.924744,29.803888,29.771973,,,,,,
307.618,30.030371,29.905018,29.797512,29.762426,,,,,,
307.978,30.032768,29.931175,29.804438,29.767994,,,,,,
308.327,30.034069,29.92433,29.794195,29.761826,,,,,,
308.691,30.026541,29.918158,29.790058,29.765385,,,,,,
309.054,30.031126,29.923197,29.798267,29.766125,,,,,,
309.415,30.025471,29.915051,29.791025,29.75526,,,,,,
309.779,30.041868,29.922174,29.799282,29.758537,,,,,,
310.133,30.022039,29.910713,29.778538,29.758617,,,,,,
310.491,30.033663,29.915777,29.79492,29.758024,,,,,,
310.838,30.031656,29.927122,29.797892,29.775709,,,,,,
311.188,30.03429,29.91799,29.7917,29.767706,,,,,,
311.543,30.021708,29.915586,29.783411,29.756021,,,,,,
311.902,30.028225,29.915316,29.789253,29.757336,,,,,,
312.251,30.033684,29.914215,29.785662,29.764383,,,,,,
312.615,30.029079,29.910967,29.786261,29.743477,,,,,,
312.979,30.031408,29.916689,29.792664,29.765953,,,,,,
313.34,30.018585,29.909069,29.789795,29.751539,,,,,,
313.697,30.016384,29.912523,29.777859,29.754543,,,,,,
314.059,30.035345,29.917233,29.802713,29.768082,,,,,,
314.406,30.031412,29.912846,29.795158,29.762335,,,,,,
314.757,30.024374,29.902185,29.777477,29.75371,,,,,,
315.111,30.028236,29.907635,29.789267,29.750557,,,,,,
315.471,30.037813,29.913591,29.796129,29.757421,,,,,,
315.831,30.023577,29.916098,29.786188,29.755856,,,,,,
316.191,30.016172,29.91548,29.789869,29.759537,,,,,,
316.552,30.025747,29.915327,29.788811,29.748066,,,,,,
316.9,30.030735,29.92371,29.806931,29.77524,,,,,,
317.252,30.029951,29.919308,29.79845,29.762007,,,,,,
317.611,30.026571,29.906647,29.793257,29.757492,,,,,,
317.976,30.029718,29.912285,29.7869,29.750908,,,,,,
318.326,30.013056,29.901953,29.776793,29.750761,,,,,,
318.691,30.016853,29.90892,29.786024,29.763163,,,,,,
319.056,30.022142,29.918283,29.796295,29.759172,,,,,,
319.42,30.029079,29.915493,29.79871,29.762493,,,,,,
319.773,30.020544,29.909445,29.794018,29.752142,,,,,,
320.133,30.028076,29.918789,29.792953,29.749718,,,,,,
320.483,30.019541,29.904819,29.786222,29.757927,,,,,,
320.834,30.028093,29.912243,29.791613,29.762865,,,,,,
321.193,30.021013,29.901766,29.783396,29.758722,,,,,,
321.557,30.019123,29.913906,29.784901,29.758869,,,,,,
321.92,30.014578,29.901667,29.790766,29.761566,,,,,,
322.287,30.023487,29.914198,29.782024,29.750107,,,,,,
322.65,30.028397,29.910284,29.791916,29.762262,,,,,,
323.015,30.019646,29.907642,29.790178,29.751923,,,,,,
323.366,30.025473,29.903738,29.776314,29.760695,,,,,,
323.723,30.030981,29.905853,29.794048,29.753756,,,,,,
324.084,30.029032,29.917933,29.788248,29.76335,,,,,,
324.433,30.014116,29.901205,29.779213,29.752048,,,,,,
