Time,Steel Center,Steel Surface,Copper Surface,Copper Center,P 5,P 6,P 7,P 8,P 9,P 10
59.208,34.686096,33.296356,30.464922,30.447063,,,,,,
59.57,34.614117,33.238781,30.450413,30.428711,,,,,,
59.918,34.554794,33.194801,30.439184,30.426977,,,,,,
60.283,34.495953,33.143436,30.432285,30.415558,,,,,,
60.647,34.438034,33.099297,30.421131,30.408922,,,,,,
61.008,34.381668,33.051098,30.399569,30.381483,,,,,,
61.365,34.321888,33.009369,30.3922,30.371853,,,,,,
61.728,34.255768,32.954086,30.392012,30.371439,,,,,,
62.075,34.210243,32.922161,30.378904,30.368279,,,,,,
62.426,34.155865,32.881809,30.362083,30.347839,,,,,,
62.779,34.096367,32.834076,30.357061,30.336712,,,,,,
63.139,34.047401,32.795109,30.349319,30.326935,,,,,,
63.5,33.980228,32.746887,30.331379,30.311029,,,,,,
63.865,33.929466,32.713322,30.320482,30.299454,,,,,,
64.218,33.873863,32.673782,30.298611,30.27939,,,,,,
64.58,33.833698,32.625187,30.295458,30.286186,,,,,,
64.933,33.777191,32.582722,30.290777,30.269295,,,,,,
65.292,33.728035,32.550102,30.276997,30.259132,,,,,,
65.653,33.679039,32.498734,30.269485,30.246645,,,,,,
66.001,33.63401,32.471607,30.254669,30.239519,,,,,,
66.366,33.593273,32.446529,30.246437,30.235809,,,,,,
66.73,33.55077,32.410454,30.231684,30.214497,,,,,,
67.129,33.491116,32.36935,30.223188,30.218439,,,,,,
67.48,33.437725,32.338577,30.223488,30.204716,,,,,,
67.838,33.39819,32.293774,30.20133,30.191832,,,,,,
68.187,33.341763,32.259289,30.195873,30.180267,,,,,,
68.551,33.31638,32.239483,30.205383,30.186611,,,,,,
68.915,33.25729,32.198502,30.18866,30.160614,,,,,,
69.28,33.220539,32.161449,30.18108,30.173843,,,,,,
69.643,33.185715,32.133755,30.178831,30.166618,,,,,,
69.988,33.150417,32.103561,30.170231,30.148066,,,,,,
70.347,33.103718,32.068707,30.163506,30.151518,,,,,,
70.711,33.066971,32.027821,30.156391,30.141237,,,,,,
71.074,33.035686,32.007965,30.157265,30.141886,,,,,,
71.439,32.982494,31.986431,30.148315,30.135197,,,,,,
71.788,32.95129,31.954037,30.134575,30.121681,,,,,,
72.153,32.927319,31.927086,30.138512,30.125391,,,,,,
72.509,32.874161,31.90064,30.116943,30.104729,,,,,,
72.871,32.843956,31.871275,30.121853,30.108959,,,,,,
73.236,32.805668,31.850941,30.111399,30.105968,,,,,,
73.586,32.764969,31.796637,30.096939,30.088118,,,,,,
73.945,32.733143,31.796759,30.107243,30.092991,,,,,,
74.294,32.701202,31.763178,30.100235,30.086889,,,,,,
74.657,32.664848,31.734419,30.083368,30.068211,,,,,,
75.02,32.629719,31.717033,30.087641,30.079271,,,,,,
75.382,32.591072,31.684629,30.077297,30.074129,,,,,,
75.73,32.567699,31.670906,30.075745,30.068958,,,,,,
76.083,32.535866,31.642849,30.077456,30.067049,,,,,,
76.443,32.501671,31.605434,30.065937,30.045124,,,,,,
76.807,32.477356,31.58423,30.06842,30.048738,,,,,,
77.171,32.434303,31.564331,30.059996,30.040314,,,,,,
77.533,32.404316,31.536316,30.042526,30.036417,,,,,,
77.882,32.375446,31.517773,30.057409,30.034559,,,,,,
78.247,32.343258,31.494997,30.045198,30.025969,,,,,,
78.602,32.329288,31.474691,30.043383,30.035013,,,,,,
78.962,32.290024,31.450018,30.034248,30.025198,,,,,,
79.326,32.259064,31.423967,30.025089,30.013098,,,,,,
79.684,32.249317,31.418491,30.037245,30.027969,,,,,,
80.046,32.214714,31.396688,30.024429,30.005198,,,,,,
80.395,32.185287,31.378944,30.034916,30.00935,,,,,,
80.76,32.156761,31.35601,30.010788,30.006941,,,,,,
81.121,32.126663,31.338949,30.016302,30.001369,,,,,,
81.484,32.110741,31.323002,30.029951,30.006195,,,,,,
81.834,32.074471,31.293217,30.004385,29.987867,,,,,,
82.185,32.054531,31.291973,30.010151,30.001328,,,,,,
82.544,32.037743,31.273354,30.00913,30.000532,,,,,,
82.905,32.014622,31.250874,30.015099,29.989758,,,,,,
83.264,31.981682,31.22736,30.001028,29.989943,,,,,,
83.624,31.967997,31.212526,29.996565,29.982988,,,,,,
83.972,31.935427,31.197735,29.992144,29.983999,,,,,,
84.336,31.910473,31.162359,29.98225,29.962337,,,,,,
84.688,31.891693,31.15687,29.980366,29.978104,,,,,,
85.047,31.864447,31.145609,29.98469,29.967268,,,,,,
85.411,31.847286,31.124359,29.981493,29.967916,,,,,,
85.758,31.826508,31.12048,29.993441,29.968327,,,,,,
86.116,31.812466,31.098743,29.983644,29.964865,,,,,,
86.477,31.78237,31.082148,29.986019,29.957735,,,,,,
86.837,31.760382,31.061481,29.977297,29.962364,,,,,,
87.197,31.748842,31.049023,29.98065,29.9587,,,,,,
87.558,31.723896,31.035557,29.968512,29.952219,,,,,,
87.906,31.715919,31.018538,29.980869,29.948965,,,,,,
88.259,31.691828,31.019245,29.978186,29.946281,,,,,,
88.618,31.666952,30.983046,29.955484,29.939194,,,,,,
88.982,31.647629,30.979502,29.962114,29.938129,,,,,,
89.347,31.623262,30.963457,29.953505,29.934723,,,,,,
89.71,31.614901,30.958696,29.970005,29.946018,,,,,,
90.06,31.590546,30.944696,29.960501,29.93923,,,,,,
90.425,31.562002,30.918373,29.954943,29.928694,,,,,,
90.778,31.543377,30.90085,29.940552,29.92177,,,,,,
91.137,31.543364,30.907162,29.955023,29.931715,,,,,,
91.502,31.517653,30.896999,29.957058,29.931263,,,,,,
91.851,31.506027,30.884232,29.944944,29.931593,,,,,,
92.212,31.485216,30.858198,29.945108,29.917501,,,,,,
92.572,31.467646,30.845121,29.944454,29.932236,,,,,,
92.936,31.458757,30.841869,29.940742,29.940063,,,,,,
93.296,31.432821,30.821999,29.942106,29.916084,,,,,,
93.659,31.417957,30.812988,29.936701,29.921087,,,,,,
94.009,31.402025,30.80946,29.934977,29.909632,,,,,,
94.359,31.385014,30.783844,29.938505,29.91135,,,,,,
94.717,31.371563,30.795675,29.928183,29.91732,,,,,,
95.081,31.355568,30.76882,29.928432,29.906256,,,,,,
95.444,31.330944,30.75275,29.918898,29.902832,,,,,,
95.806,31.323219,30.738237,29.924501,29.905493,,,,,,
96.153,31.309423,30.733011,29.921076,29.901615,,,,,,
96.517,31.306162,30.736071,29.931156,29.911242,,,,,,
96.872,31.285652,30.718473,29.930275,29.907871,,,,,,
97.233,31.26955,30.712069,29.925896,29.899872,,,,,,
97.597,31.260111,30.696743,29.92548,29.910318,,,,,,
97.946,31.225327,30.677959,29.914814,29.891958,,,,,,
98.31,31.225393,30.669214,29.924385,29.898815,,,,,,
98.674,31.206917,30.676476,29.915817,29.901562,,,,,,
99.038,31.201746,30.660454,29.914253,29.894791,,,,,,
99.392,31.189264,30.66242,29.920069,29.903097,,,,,,
99.753,31.177858,30.631342,29.907274,29.895054,,,,,,
100.102,31.159271,30.644369,29.916698,29.891806,,,,,,
100.455,31.153566,30.626005,29.903286,29.890387,,,,,,
100.814,31.13036,30.609325,29.899256,29.887489,,,,,,
101.175,31.124413,30.615122,29.910267,29.888994,,,,,,
101.538,31.111185,30.589001,29.905832,29.883427,,,,,,
101.9,31.098459,30.576714,29.905519,29.884926,,,,,,
102.248,31.076738,30.571918,29.909319,29.887592,,,,,,
102.612,31.087252,30.563234,29.902658,29.887043,,,,,,
102.963,31.067343,30.565224,29.897184,29.884964,,,,,,
103.322,31.044931,30.550249,29.893049,29.883093,,,,,,
103.687,31.035828,30.544073,29.902481,29.874193,,,,,,
104.036,31.024546,30.532328,29.891624,29.884609,,,,,,
104.4,31.019554,30.537952,29.905857,29.883453,,,,,,
104.764,31.009943,30.521553,29.89464,29.88061,,,,,,
105.129,31.003767,30.529383,29.89592,29.888226,,,,,,
105.482,30.994303,30.523752,29.895712,29.887566,,,,,,
105.841,30.991203,30.51206,29.895094,29.882195,,,,,,
106.19,30.964144,30.502604,29.892189,29.87499,,,,,,
106.541,30.957993,30.493057,29.895302,29.879461,,,,,,
106.9,30.947868,30.482922,29.891039,29.876102,,,,,,
107.265,30.947538,30.492086,29.892973,29.883694,,,,,,
107.626,30.939356,30.470785,29.897896,29.874586,,,,,,
107.989,30.926752,30.468792,29.896807,29.881418,,,,,,
108.337,30.911335,30.455849,29.896975,29.873438,,,,,,
108.7,30.907948,30.441833,29.884979,29.863253,,,,,,
109.052,30.899519,30.450577,29.892149,29.876534,,,,,,
109.411,30.879486,30.440697,29.891764,29.876373,,,,,,
109.76,30.8708,30.437202,29.888943,29.878307,,,,,,
110.113,30.859819,30.414005,29.88405,29.862551,,,,,,
110.472,30.856878,30.421459,29.886082,29.875671,,,,,,
110.835,30.850212,30.420666,29.890718,29.873745,,,,,,
111.198,30.830488,30.406576,29.885214,29.862808,,,,,,
111.555,30.841263,30.399954,29.898499,29.875868,,,,,,
111.914,30.825533,30.398451,29.891563,29.867575,,,,,,
112.262,30.810888,30.390348,29.883905,29.858332,,,,,,
112.613,30.812384,30.395237,29.889931,29.86911,,,,,,
112.968,30.810589,30.38892,29.8999,29.879986,,,,,,
113.327,30.793348,30.382969,29.882401,29.867012,,,,,,
113.688,30.779894,30.370632,29.879105,29.861225,,,,,,
114.048,30.789753,30.365805,29.893284,29.871105,,,,,,
114.395,30.768074,30.364908,29.878353,29.860022,,,,,,
114.759,30.762415,30.361956,29.874495,29.860689,,,,,,
115.115,30.757935,30.352949,29.883131,29.867062,,,,,,
115.476,30.745222,30.331861,29.876507,29.860437,,,,,,
115.826,30.747665,30.343801,29.888006,29.871485,,,,,,
116.178,30.737902,30.335613,29.889994,29.859215,,,,,,
116.538,30.724176,30.330017,29.873528,29.86108,,,,,,
116.899,30.721699,30.33658,29.871046,29.865387,,,,,,
117.26,30.713364,30.332083,29.888496,29.86677,,,,,,
117.619,30.705866,30.327744,29.880985,29.861748,,,,,,
117.979,30.697409,30.307522,29.882019,29.854633,,,,,,
118.328,30.689459,30.317656,29.876318,29.863871,,,,,,
118.68,30.698288,30.313829,29.877016,29.874754,,,,,,
119.041,30.678846,30.297764,29.877005,29.86252,,,,,,
119.405,30.67749,30.296181,29.865009,29.86433,,,,,,
119.755,30.677961,30.30954,29.883812,29.862764,,,,,,
120.119,30.667904,30.28591,29.88415,29.875549,,,,,,
120.484,30.66794,30.301096,29.878754,29.870607,,,,,,
120.848,30.655764,30.294788,29.87561,29.862484,,,,,,
121.204,30.64377,30.281429,29.867445,29.858166,,,,,,
121.565,30.63237,30.268211,29.87911,29.853762,,,,,,
121.914,30.634439,30.269831,29.870773,29.855835,,,,,,
122.265,30.623617,30.268272,29.876907,29.84907,,,,,,
122.623,30.613182,30.25421,29.870529,29.850161,,,,,,
122.986,30.617132,30.256355,29.869734,29.859549,,,,,,
123.348,30.605267,30.249002,29.871655,29.856039,,,,,,
123.711,30.603954,30.246105,29.873508,29.859024,,,,,,
124.074,30.593046,30.247627,29.871637,29.857153,,,,,,
124.424,30.60305,30.243166,29.859251,29.853819,,,,,,
124.777,30.575237,30.234102,29.873264,29.850632,,,,,,
125.136,30.583458,30.230118,29.874256,29.855471,,,,,,
125.5,30.577606,30.23082,29.870207,29.849611,,,,,,
125.849,30.569704,30.22834,29.857313,29.855728,,,,,,
126.214,30.568769,30.236902,29.864298,29.837818,,,,,,
126.579,30.567377,30.227594,29.870146,29.857471,,,,,,
126.943,30.546898,30.220669,29.871363,29.846468,,,,,,
127.296,30.546984,30.208996,29.861038,29.846554,,,,,,
127.657,30.552254,30.215176,29.861792,29.848665,,,,,,
128.006,30.539867,30.215897,29.861609,29.842596,,,,,,
128.364,30.538219,30.216734,29.868784,29.852262,,,,,,
128.728,30.53558,30.213867,29.865688,29.855957,,,,,,
129.093,30.53381,30.198074,29.871384,29.857124,,,,,,
129.458,30.524403,30.192505,29.861511,29.850422,,,,,,
129.806,30.512192,30.192726,29.861958,29.838873,,,,,,
130.155,30.519798,30.197395,29.864595,29.852373,,,,,,
130.518,30.517965,30.199408,29.84918,29.851896,,,,,,
130.867,30.504002,30.183397,29.864393,29.844477,,,,,,
131.226,30.49975,30.192263,29.866247,29.8538,,,,,,
131.591,30.504936,30.192701,29.870762,29.862614,,,,,,
131.939,30.498089,30.18404,29.859604,29.851458,,,,,,
132.304,30.49564,30.174353,29.859415,29.844477,,,,,,
132.668,30.484875,30.171497,29.86878,29.8552,,,,,,
133.032,30.480831,30.180344,29.871746,29.844587,,,,,,
133.383,30.483776,30.173338,29.866095,29.85659,,,,,,
133.742,30.479568,30.166412,29.863012,29.842869,,,,,,
134.092,30.467813,30.160984,29.858034,29.844227,,,,,,
134.443,30.475132,30.171926,29.862194,29.854046,,,,,,
134.805,30.465811,30.166445,29.872549,29.863045,,,,,,
135.166,30.463367,30.170784,29.883001,29.856297,,,,,,
135.528,30.46895,30.167776,29.867546,29.852608,,,,,,
135.888,30.458187,30.157457,29.869669,29.852242,,,,,,
136.248,30.464388,30.162758,29.881083,29.857546,,,,,,
136.611,30.459435,30.150562,29.867748,29.842854,,,,,,
136.96,30.456545,30.165314,29.880924,29.867571,,,,,,
137.319,30.446934,30.152079,29.85614,29.849123,,,,,,
137.683,30.446318,30.147617,29.872948,29.857332,,,,,,
138.032,30.447821,30.153872,29.878754,29.862232,,,,,,
138.397,30.420267,30.148693,29.85524,29.838945,,,,,,
138.763,30.435181,30.152533,29.869493,29.85614,,,,,,
139.126,30.428667,30.160265,29.880625,29.873158,,,,,,
139.476,30.430305,30.147881,29.868912,29.854881,,,,,,
139.836,30.416138,30.13755,29.869665,29.846581,,,,,,
140.185,30.442757,30.144506,29.880474,29.866215,,,,,,
140.54,30.424135,30.146458,29.878351,29.859793,,,,,,
140.905,30.41235,30.13376,29.872663,29.850935,,,,,,
141.27,30.416895,30.141701,29.870651,29.851639,,,,,,
141.634,30.413988,30.146709,29.881319,29.85235,,,,,,
141.982,30.415901,30.145002,29.880291,29.867844,,,,,,
142.341,30.401628,30.128914,29.868719,29.849255,,,,,,
142.702,30.400234,30.139959,29.877281,29.856234,,,,,,
143.051,30.40604,30.142601,29.886715,29.863178,,,,,,
143.41,30.392048,30.127697,29.873386,29.842381,,,,,,
143.759,30.400347,30.126951,29.874451,29.844351,,,,,,
144.124,30.386703,30.128908,29.867809,29.851288,,,,,,
144.49,30.394213,30.128054,29.876909,29.856995,,,,,,
144.853,30.384436,30.122795,29.874367,29.853544,,,,,,
145.217,30.396278,30.136227,29.884863,29.868793,,,,,,
145.568,30.383911,30.128605,29.874519,29.85981,,,,,,
145.927,30.38806,30.111267,29.87641,29.847441,,,,,,
146.277,30.384127,30.123615,29.875412,29.857759,,,,,,
146.639,30.363852,30.112379,29.87096,29.851723,,,,,,
147.003,30.372517,30.116524,29.879181,29.84659,,,,,,
147.367,30.367788,30.119936,29.873768,29.853174,,,,,,
147.716,30.356771,30.105295,29.856403,29.839882,,,,,,
148.072,30.36059,30.100519,29.873579,29.858189,,,,,,
148.429,30.353661,30.100147,29.86936,29.842199,,,,,,
148.787,30.36397,30.103449,29.872889,29.841883,,,,,,
149.134,30.35038,30.101162,29.866528,29.845253,,,,,,
149.492,30.356295,30.099615,29.867016,29.847326,,,,,,
149.842,30.353327,30.100264,29.874229,29.849787,,,,,,
150.206,30.350088,30.100643,29.867819,29.841791,,,,,,
150.57,30.340849,30.100222,29.868076,29.847029,,,,,,
150.934,30.354898,30.098444,29.872633,29.851133,,,,,,
151.3,30.335894,30.08305,29.866283,29.848631,,,,,,
151.652,30.351286,30.095963,29.879204,29.851139,,,,,,
152.013,30.330791,30.089706,29.876114,29.85235,,,,,,
152.362,30.333076,30.091089,29.880438,29.849886,,,,,,
152.713,30.331177,30.0867,29.8636,29.852736,,,,,,
153.074,30.319805,30.082108,29.862627,29.845654,,,,,,
153.436,30.325457,30.087311,29.869869,29.835468,,,,,,
153.784,30.327589,30.076777,29.863857,29.840319,,,,,,
154.149,30.322849,30.08606,29.868843,29.844173,,,,,,
154.512,30.317484,30.083858,29.870262,29.849667,,,,,,
154.876,30.316212,30.083944,29.86039,29.836626,,,,,,
155.222,30.313066,30.086451,29.862446,29.842756,,,,,,
155.58,30.300831,30.062222,29.860157,29.841373,,,,,,
155.93,30.308666,30.084764,29.868452,29.838352,,,,,,
156.294,30.306137,30.070017,29.872257,29.834913,,,,,,
156.658,30.312723,30.071405,29.868441,29.851692,,,,,,
157.023,30.292526,30.066355,29.854336,29.843019,,,,,,
157.388,30.29612,30.07176,29.867664,29.845032,,,,,,
157.735,30.297098,30.077715,29.86208,29.841259,,,,,,
158.089,30.302263,30.07338,29.869513,29.843258,,,,,,
